F606W flux (muJy),F814W flux (muJy),F125W flux (muJy),F160W flux (muJy),F606W/F814W,F814W/F125W,F125W/F160W,redshift
0.0385165,0.0412871,0.157785,0.20604,0.9328942938593411,0.2616668251101182,0.7657979033197437,1.4089333333333334
0.0412567,0.0798314,0.0966952,0.174627,0.5167979015775748,0.8255983751003152,0.5537242236309391,1.0136333333333334
0.958411,1.66823,2.04069,2.35481,0.5745077117663632,0.8174833022164072,0.8666049490192415,0.6435
0.151022,0.328707,0.435892,0.459122,0.4594426038995214,0.7541019335064649,0.9494034265402225,0.3083666666666666
0.163088,0.291572,0.50615,0.483611,0.559340403056535,0.5760584806875432,1.046605639656666,0.7343500000000001
0.0387964,0.054673,0.0672788,0.0937192,0.7096080332156641,0.8126334001200972,0.717876379653262,0.7570999999999999
0.0257963,0.0331807,0.0860949,0.124793,0.7774489386902628,0.385396812122437,0.6899016771774058,2.173783333333333
0.825468,1.92551,3.45734,4.21545,0.4287009675358736,0.5569339434362834,0.8201591763631404,0.9228833333333334
0.277949,0.334558,0.451724,0.366688,0.8307946604176256,0.7406248062976508,1.2319028711056812,0.22301666666666667
1.93763,4.39242,6.59921,7.22732,0.4411304019196707,0.6655978518640868,0.9130922665663068,0.9044333333333333
0.0893765,0.107262,0.127437,0.141419,0.8332540881206765,0.84168648037854,0.9011306825815485,3.8655500000000003
0.0390364,0.122483,0.300032,0.291231,0.3187087187609709,0.40823312180034127,1.0302199971843657,0.5124333333333334
0.0205753,0.0432111,0.0729553,0.0933083,0.47615774650494896,0.5922955563201029,0.7818736382508309,0.36966666666666664
0.118049,0.175439,0.202689,0.300763,0.6728777523811695,0.8655575783589637,0.6739160069556428,3.2459333333333333
0.206426,0.355941,0.437344,0.71238,0.5799444289924454,0.8138696312285066,0.6139195373255847,2.923016666666667
0.184342,0.332755,0.38366,0.455342,0.553987167736022,0.8673174164624929,0.8425754707450663,0.7709833333333332
5.54944,10.8163,18.3734,24.2151,0.5130626924179248,0.5886934372516791,0.758757965071381,0.43985
0.468963,2.30272,5.41403,7.09514,0.20365611103390774,0.42532457337694834,0.7630617577665839,0.9041000000000001
0.103313,0.262353,0.428239,0.495659,0.3937938578937538,0.6126321983752064,0.8639790662532103,0.6401166666666667
0.113757,0.103862,0.145956,0.285721,1.0952706475900715,0.7115980158403902,0.5108339954011081,1.7565333333333335
0.110833,0.0905607,0.145725,0.16232,1.2238531725130217,0.6214493051981472,0.8977636766880237,1.21805
0.0760692,0.0831544,0.117985,0.125425,0.9147946470661805,0.7047878967665381,0.9406816822802472,1.8393333333333333
0.314217,1.43262,3.40811,3.70476,0.21933031787913057,0.4203561504763637,0.9199273367235665,0.634
0.436777,2.03666,5.06556,6.94911,0.21445749413255039,0.4020601868302814,0.7289509016262513,0.68915
0.295567,0.49553,0.532372,0.641264,0.5964664097027426,0.9307965107105559,0.8301916215474437,0.5871999999999999
0.0617242,0.0854617,0.191842,0.175913,0.722243999358777,0.44547961343188663,1.090550442548305,0.8964833333333333
0.134099,0.164739,0.245754,0.235219,0.8140088260824698,0.6703410727800971,1.0447880485845105,1.0185
0.37587,1.17375,2.46725,3.09768,0.3202300319488818,0.47573209038403086,0.7964831745047907,0.8856833333333333
0.213231,0.278297,0.449987,0.602868,0.7661994200440536,0.6184556442741679,0.7464104911854669,1.4072333333333333
0.0726999,0.082836,0.18098,0.305779,0.8776365348399245,0.4577080340369102,0.5918653668172111,1.4119833333333334
0.110978,0.171585,0.133533,0.134784,0.6467814785674738,1.2849632675069083,0.9907184829059831,3.862166666666667
0.170433,0.183275,0.333367,0.447444,0.9299304324103124,0.5497694732831984,0.7450474249291532,0.9813000000000001
2.96705,6.74524,12.0906,15.106,0.4398731549952263,0.5578912543628934,0.8003839533960017,0.36336666666666667
0.306014,0.735365,0.880149,1.07323,0.4161389242077064,0.8355005800154293,0.8200935493789775,0.9231333333333334
0.186015,0.471537,0.754317,0.845171,0.3944865408228835,0.6251178218176178,0.892502227359907,0.8779166666666667
0.0452051,0.0539881,0.0691077,0.0817621,0.837316001118765,0.7812168542723894,0.8452290242055914,1.7516999999999998
1.75809,3.81311,5.22489,5.77411,0.46106459032128627,0.7297971823330252,0.9048823108669561,0.7296666666666667
0.575676,1.6142,3.67912,4.7772,0.3566323875604014,0.4387462219226337,0.7701415054843842,0.8920499999999999
0.228162,0.391772,0.632761,1.10079,0.582384652297765,0.6191468816820253,0.5748244442627568,0.23444999999999996
0.0756761,0.168627,0.243964,0.272927,0.4487780723134492,0.6911962420685019,0.8938800485111403,0.69895
0.448001,0.555521,1.46019,1.70342,0.8064519613119935,0.3804443257384313,0.8572107877094317,1.6390333333333331
0.438375,0.596486,0.681045,0.746883,0.7349292355562411,0.8758393351393813,0.9118496471334868,0.3460833333333333
0.015359,0.0323696,0.0173157,0.0782471,0.4744884088774653,1.869378656363878,0.22129510231050095,2.9118
0.0824868,0.0982019,0.115733,0.260708,0.8399715280457914,0.8485211650955216,0.4439180999432315,1.6584166666666667
0.600093,1.49762,2.69685,3.20048,0.4006977738010977,0.5553219496820364,0.8426392291156326,0.11816666666666668
0.155387,0.276712,0.35528,0.330896,0.561547746393362,0.7788561134879532,1.0736908273294328,0.7265999999999999
0.137133,0.505271,4.5346,7.48725,0.2714048500705562,0.11142570458254311,0.605642926308057,1.6133
0.447079,1.54909,3.04675,3.94355,0.28860750505135274,0.5084401411339953,0.772590686056979,0.6937000000000001
1.49203,2.31253,4.27448,4.92822,0.6451937920805351,0.5410084969399788,0.8673476427594548,1.23095
0.173698,0.579015,0.692424,0.842861,0.29998877403866914,0.8362145159613183,0.8215162405188994,0.7148500000000001
0.482868,0.923716,1.20151,1.33047,0.5227450861520208,0.768795931785836,0.9030718467909836,0.23118333333333332
0.0629993,0.0642487,0.169938,0.219614,0.9805536921369613,0.37807141428050234,0.773803127305181,0.76675
0.077399,0.110427,0.10957,0.11655,0.7009064812047778,1.0078214839828419,0.9401115401115401,3.569516666666667
0.685769,1.69973,2.84931,3.29645,0.403457607973031,0.5965409169237464,0.8643571114380622,0.7613833333333333
0.290863,0.252245,0.51256,0.384858,1.1530971872584193,0.49212775089745586,1.3318158905362498,0.9334833333333333
6.03032,10.8946,12.6018,10.3778,0.5535145852073504,0.8645272897522576,1.214303609628245,2.0654166666666662
0.138385,0.361748,0.551629,0.650754,0.3825453077833188,0.6557813312933148,0.8476766950337609,0.8803833333333334
0.156402,0.448276,1.09859,1.50581,0.3488966618779502,0.4080466780145459,0.7295674753122903,0.6418333333333333
0.105407,0.450415,1.21352,1.61106,0.23402195752805746,0.3711640516843563,0.753243206336201,0.9339666666666666
0.0393341,0.0396034,0.0373207,0.0936407,0.9932000787811147,1.061164447612183,0.39855212530448836,1.88745
0.358252,1.3344,2.88184,3.92134,0.2684742206235012,0.4630375038170058,0.7349120453722452,0.64945
0.0383622,0.0809065,0.151538,0.148487,0.47415473416845366,0.533902387519962,1.0205472532949011,0.9591499999999998
0.0447531,0.0613004,0.665558,1.20782,0.7300621203124286,0.09210376856712713,0.5510407179877796,1.8084999999999998
0.149065,0.180002,0.352731,0.326609,0.8281296874479173,0.5103095560072689,1.0799794249393007,1.4627999999999999
0.125803,0.525302,1.1668,1.51667,0.23948699985912864,0.4502074048680151,0.7693169905121088,0.8015333333333334
0.422118,0.753548,0.940889,1.01116,0.5601740035140429,0.8008893716474526,0.93050456900985,0.6335666666666667
0.203045,0.37145,0.729892,0.832386,0.5466280791492798,0.5089109073671173,0.8768672226587184,1.1165
0.16551,0.254534,0.33939,0.701868,0.650247118263179,0.7499749550664426,0.4835524628562636,0.23148333333333335
0.071553,0.137186,0.226683,0.413842,0.5215765457116616,0.6051887437522885,0.5477525239100913,0.8772833333333333
0.293022,0.486958,0.574112,0.604744,0.6017397804328094,0.8481933838693496,0.9493471617742384,0.65475
0.214229,0.198797,0.272039,0.3026,1.0776269259596474,0.7307665445028103,0.8990052875082617,1.14805
0.770394,1.44014,1.91145,2.12367,0.534943824905912,0.7534280258442543,0.9000692197940358,0.7254333333333333
0.557999,1.51947,2.74764,3.37514,0.3672326534910199,0.5530091278333407,0.8140817862370153,0.8754666666666666
0.637901,1.86386,3.39205,4.32903,0.3422472717907998,0.5494789286714524,0.7835589034957021,0.6901666666666667
0.147315,0.238394,0.489529,0.797841,0.6179475993523327,0.48698647066874484,0.613567114249581,0.8463333333333335
0.0676782,0.124668,0.139961,0.169575,0.5428674559630378,0.8907338472860297,0.8253634085213033,0.6869999999999999
0.4591,0.473524,0.823392,0.818805,0.9695390307566248,0.5750893863433213,1.005602066426072,1.5048666666666666
0.0764554,0.0957804,0.126352,0.170796,0.7982363823913871,0.7580441939977207,0.7397831330944518,1.1870333333333332
0.484221,0.496837,0.682137,1.081,0.9746073661985722,0.7283536884819325,0.6310240518038853,1.7127499999999998
0.0363051,0.0738145,0.0855515,0.0814585,0.4918423886905689,0.8628077824468303,1.0502464445085535,0.7087666666666667
0.0663072,0.121432,0.149108,0.187836,0.5460438764081955,0.8143895699761248,0.7938201409740411,0.8672833333333334
0.307668,0.568791,1.03759,1.33622,0.5409157317890051,0.5481847357819563,0.7765113529209262,1.1965833333333333
0.0192753,0.0183837,0.00361547,0.0484365,1.048499485957669,5.08473310523943,0.07464350231746719,2.4339500000000003
0.15034,0.506625,1.43188,1.90575,0.29674808783617074,0.35381805737911,0.7513472386199659,0.9231833333333334
0.0637285,0.0467044,0.103144,0.143773,1.3645074125778298,0.45280772512215933,0.7174086928700103,1.71115
0.0994025,0.0990938,0.206876,0.267618,1.0031152302162194,0.4790009474274444,0.77302722537348,2.0809833333333336
0.0927974,0.144739,0.297311,0.337763,0.6411361139706644,0.4868269253408048,0.8802355497789871,1.1676333333333335
0.306741,1.00255,1.37513,1.58135,0.3059607999601017,0.7290583435747894,0.8695924368419388,0.6037166666666667
0.0973781,0.25321,0.485553,0.618898,0.38457446388373284,0.5214878705311263,0.7845444645159624,0.49705
0.0393936,0.072482,0.205779,0.275088,0.5434949366739328,0.35223224916050716,0.7480478974001047,1.2761333333333333
0.0736834,0.175192,0.404252,0.50572,0.42058655646376547,0.43337324243293784,0.7993593292731156,0.875
0.176988,0.304578,0.34526,0.408288,0.5810925280223785,0.882169958871575,0.8456285759072029,0.4551166666666666
0.0656375,0.296134,0.582909,0.855706,0.2216479701756637,0.50802783967995,0.6812024223272947,0.3867833333333333
0.18566,0.456121,0.676406,0.794372,0.40704111409034005,0.6743302099626556,0.8514977869310599,0.58255
0.145349,0.832579,2.4822,2.59403,0.17457682694374949,0.33541978889694624,0.956889473136394,0.8456833333333332
0.171178,0.867713,2.43394,3.29998,0.1972749054122734,0.356505501368152,0.7375620458305808,0.9308166666666665
0.0829119,0.0919604,0.11479,0.180625,0.9016043862358145,0.8011185643348724,0.635515570934256,0.8314666666666667
0.0933006,0.145513,0.244034,0.280941,0.6411839492004151,0.5962816656695379,0.868630780128212,1.0953333333333333
0.086175,0.130236,0.186279,0.192711,0.6616834055099973,0.6991448311403862,0.9666235969923876,0.40245
0.683585,0.995093,2.01516,3.07725,0.6869558925648156,0.4938034696996765,0.6548574213989763,0.21166666666666667
0.157502,0.156468,0.470798,0.698905,1.0066083799882404,0.3323463566115404,0.6736223091836515,1.8175666666666668
0.323362,0.658989,0.955079,1.20209,0.4906940783533564,0.6899837605056754,0.7945153857032334,0.6052
0.106602,0.213593,0.312359,0.341616,0.4990893896335554,0.6838061333273573,0.9143570558756031,0.70965
0.0411349,0.0441996,0.077423,0.166085,0.9306622684368185,0.5708846208491016,0.46616491555528794,0.9970833333333333
0.0143538,0.133324,0.246931,0.281127,0.10766103627253908,0.5399241083541556,0.8783610254440164,0.7196333333333333
1.04139,2.47563,4.72417,6.28778,0.42065656014832586,0.5240349098360135,0.7513255870911515,0.65225
0.156521,0.170822,0.267327,0.311804,0.9162812752455772,0.6390001758146391,0.8573559030673114,1.2221
0.061634,0.063889,0.142676,0.12381,0.9647044092097231,0.4477907987327932,1.1523786446975204,1.5939166666666666
0.0324387,0.120641,0.121664,0.123814,0.2688861995507332,0.9915915965281431,0.9826352431873617,2.5286000000000004
3.33309,8.89155,17.4475,22.7538,0.3748604011674005,0.5096174236996704,0.7667949968796423,0.6627833333333333
0.0372876,0.072485,0.125353,0.155996,0.5144181554804442,0.5782470303861894,0.8035654760378471,0.6928333333333333
0.275118,0.456279,0.838358,1.04111,0.6029600310336438,0.5442531710796581,0.8052540077417373,1.1323999999999999
0.0553251,0.11141,0.166149,0.18745,0.4965900727044251,0.6705427056437294,0.8863643638303547,0.7375333333333333
0.639019,0.83104,1.47477,1.5903,0.7689389199075857,0.5635048177003872,0.9273533295604602,0.9861500000000002
0.0328964,0.0552589,0.0815624,0.100002,0.5953140580069455,0.677504585446235,0.815607687846243,0.7769666666666666
0.0268008,0.0218393,0.323585,0.699972,1.227182189905354,0.06749169460883539,0.46228277702536674,2.1634166666666665
1.24855,2.50525,3.20643,3.61136,0.49837341582676375,0.7813206588012214,0.8878732665810111,0.6747833333333334
0.015521,0.0262447,0.0837291,0.126298,0.5913955960632051,0.3134477738325146,0.662948740280923,1.45
0.132422,0.190972,0.289739,0.340165,0.6934105523322791,0.6591173435402207,0.8517601752090898,0.2907166666666667
0.044741,0.0709881,0.12314,0.125831,0.6302605647988889,0.5764828650316712,0.978614172978042,1.2507
0.132708,0.129811,0.24706,0.356539,1.022317060957854,0.5254229741763135,0.6929396223134076,1.2743333333333335
0.436333,0.530738,1.07343,1.40313,0.8221250409806722,0.49443186793735966,0.7650253362126105,1.4699333333333335
0.0425311,0.0445116,0.0260827,0.0462005,0.9555059804635198,1.7065564531279354,0.5645544961634614,1.7105333333333335
0.0890398,0.0904464,0.215698,0.19442,0.9844482478020132,0.41931960426151377,1.1094434728937352,1.1828166666666666
0.121312,0.0765534,0.0850914,0.246945,1.5846716148466302,0.8996608352900528,0.34457632266294114,1.0857
0.0650948,0.104064,0.0638776,0.0895388,0.6255265990159901,1.6291156837451626,0.7134069252659183,3.5416166666666666
0.0849453,0.109351,0.28988,0.260017,0.7768131978674178,0.37722850834828203,1.1148501828726585,1.1464333333333334
3.28465,7.85665,13.2141,16.5339,0.4180725881896228,0.5945656533551282,0.7992125269900024,0.64235
0.234388,0.457314,0.697147,0.7103,0.5125318708808391,0.6559792984836771,0.9814824721948472,0.7301166666666666
0.137123,0.167978,0.341229,0.34495,0.8163152317565395,0.4922735171981279,0.9892129294100594,1.3038833333333333
0.0304238,0.0830879,0.147604,0.215201,0.36616402629023,0.562910896723666,0.6858890060919792,3.6847499999999997
0.0185259,0.0265764,0.0446378,0.0784592,0.6970808687406873,0.595378804510975,0.5689300936027897,1.2087999999999999
0.0269097,0.0460852,0.0628997,0.108515,0.5839119717393003,0.732677580338221,0.579640602681657,3.505966666666667
0.577679,0.880236,1.2073,1.29627,0.6562774074225549,0.7290946740660978,0.9313646076820415,0.36585
0.213527,0.303159,0.472449,0.521129,0.7043399668160931,0.6416756094308592,0.9065874284486184,1.141066666666667
0.280602,0.394804,0.489148,0.510812,0.710737479863426,0.8071258596580175,0.9575890934433803,0.294
0.086031,0.0842607,0.0826272,0.104338,1.0210097946017538,1.019769518996166,0.791918572332228,0.41155
0.729895,1.44406,2.5675,2.95584,0.5054464495935072,0.5624381694255112,0.8686194110641984,0.014833333333333332
0.114838,0.181806,0.302121,0.354364,0.6316513206384827,0.6017655177892302,0.8525724960774795,1.2202166666666667
0.0699995,0.0749543,0.116092,0.12469,0.9338957204589997,0.6456456947937842,0.9310449915791162,1.3062833333333335
0.299301,0.782791,1.69556,2.15442,0.38235110010207063,0.46167107032484844,0.787014602538038,0.6241833333333333
3.13846,12.2354,29.5988,42.1033,0.2565065302319499,0.41337486654864386,0.703004277574442,0.6883166666666666
0.102168,0.154425,0.249743,0.41778,0.661602719766877,0.6183356490472206,0.5977859160323615,2.3918833333333334
0.107011,0.0994957,0.125917,0.1854,1.0755339175461853,0.790168920797033,0.6791639697950377,1.9307833333333333
0.244732,0.362601,0.612254,0.864338,0.6749347078469171,0.5922394953728355,0.7083502055908683,1.1666666666666667
0.147938,0.493635,0.96875,1.24287,0.29969106728655787,0.5095587096774193,0.7794459597544394,0.9175833333333333
0.338252,0.519521,0.738024,0.909149,0.6510843642509158,0.7039351023814944,0.8117745276076859,1.0886666666666667
2.19657,5.38505,9.69575,12.5826,0.4079015050928032,0.5554031405512724,0.7705680860871362,0.6439500000000001
0.730718,0.795406,0.74347,0.860036,0.9186729795852684,1.0698562147766555,0.8644638131427056,0.08850000000000001
0.031116,0.0787297,0.0987093,0.126224,0.3952256899238788,0.7975915136668986,0.7820168906071745,2.1429666666666667
0.976611,4.75324,11.6719,15.9268,0.20546216896264444,0.4072378961437298,0.7328465228420022,0.81055
0.0948124,0.16737,0.208649,0.202624,0.5664838382027844,0.8021605663099272,1.0297348783954516,0.7264500000000002
0.21942,0.483738,0.961431,1.08357,0.4535926472594669,0.5031437513456504,0.8872809324732136,0.6535166666666666
0.31812,0.426123,0.547928,0.796452,0.7465450116515655,0.777698894745295,0.6879611075118148,0.31551666666666667
0.74462,1.18466,3.58436,4.89307,0.6285516519507706,0.33050809628497135,0.7325380589282394,1.7010333333333334
0.221959,0.232674,0.368215,0.626136,0.9539484428857543,0.6318971253208043,0.5880751146715729,0.7963833333333333
0.0845034,0.101001,0.174715,0.205254,0.8366590429797726,0.5780900323383796,0.8512136182486091,0.8095166666666667
0.326769,0.40477,0.752952,1.35554,0.8072955011488004,0.5375774285744643,0.5554627676055299,2.7110833333333333
0.0805352,0.0891652,0.252103,0.282866,0.9032133612665031,0.3536855967600544,0.8912453246413496,1.01705
0.0578606,0.111707,0.0910827,0.118182,0.5179675400825373,1.226434877314792,0.7706985835406408,0.5189999999999999
0.0524215,0.116881,0.197858,0.224399,0.4485031784464541,0.5907317369022228,0.8817240718541527,0.8278166666666666
0.00659076,0.0258333,0.100865,0.117192,0.2551265227439003,0.25611758290784714,0.8606816164925933,1.3493666666666666
0.522931,0.748169,0.971102,0.98371,0.6989476976458529,0.7704329720255956,0.9871832145652683,0.37211666666666665
0.292011,0.57035,0.917336,0.869959,0.5119856228631542,0.6217460123662432,1.0544588882924368,0.8389333333333333
0.0551003,0.0960525,0.187551,0.179117,0.573647744722938,0.5121406977302174,1.0470865411993278,0.9673999999999999
0.133046,0.345566,0.679099,0.939175,0.3850089418519183,0.5088595329988705,0.7230803630846222,0.6889666666666668
0.136204,0.393235,0.792399,0.97642,0.3463679479191832,0.4962588292009455,0.8115349951864976,0.8712
14.4853,34.2764,52.4717,60.4137,0.42260272373994934,0.6532359347991394,0.8685397517450512,0.3538666666666666
0.531886,0.730478,1.23256,1.58264,0.7281341806324079,0.5926510676965016,0.7787999797806198,0.7701833333333333
0.163528,0.185451,0.214956,0.33531,0.8817854851146664,0.8627393513091051,0.6410664757985148,2.1262666666666665
0.549208,0.402023,0.213055,0.247945,1.3661108941528222,1.886944685644552,0.8592833087983222,1.5699166666666668
0.0440846,0.0550649,0.167152,0.207802,0.8005934815100001,0.3294300995501101,0.8043810935409669,1.0152
0.178337,0.248983,0.254694,0.339819,0.7162617528104328,0.9775770139854101,0.749498997995992,0.16233333333333336
0.984786,1.61499,2.05315,2.11334,0.6097783887206732,0.786591335265324,0.9715190172901663,0.7823666666666665
0.0487701,0.0448203,0.0740231,0.0937145,1.0881252468189637,0.605490718437893,0.7898788341185194,1.7525166666666667
0.0749335,0.080364,0.112284,0.128605,0.9324262107411279,0.7157208507000108,0.8730920259709964,1.4569
0.041275,0.0377866,0.087994,0.121008,1.092318440928795,0.4294224606223151,0.7271750628057649,1.52375
0.0456363,0.125625,0.210694,0.225089,0.3632740298507463,0.5962438417800222,0.9360475189813806,0.4414666666666667
0.131525,0.23206,0.44497,0.638751,0.5667715246057055,0.5215183046048049,0.6966251324851155,1.5888666666666669
0.861873,2.29794,3.89366,4.7366,0.3750633175800935,0.5901747969776509,0.8220369041084322,0.8826166666666667
0.108889,0.296329,2.93126,4.94544,0.36745981662274024,0.10109270416135041,0.5927197579992882,1.7162166666666667
0.0398322,0.045124,0.0641468,0.10346,0.8827275950713589,0.7034489639389649,0.6200154649139765,0.9517333333333333
0.01376,0.0391142,0.0812225,0.0955349,0.35179039837194676,0.4815685308873773,0.8501866857033398,0.9065000000000002
0.20852,0.38823,0.941436,1.45012,0.5371042938464312,0.41238066103272025,0.6492124789672579,1.2141666666666666
0.129027,0.0596134,0.110098,0.13266,2.1643959244062576,0.5414576104924703,0.8299261269410523,2.1572333333333336
0.0286332,0.0694486,0.100737,0.276749,0.4122934083624436,0.6894050845270357,0.3640013152712385,0.7593333333333333
3.19206,13.5282,37.8744,54.0973,0.23595600301592232,0.3571858564096065,0.7001162719766052,0.8780833333333332
0.552345,0.670846,0.655519,0.755643,0.823355881975893,1.0233814733058846,0.8674982763024338,2.8630833333333334
0.014593,0.0579373,0.101577,0.11381,0.25187573463036766,0.5703781367829331,0.8925138388542307,0.7874333333333334
0.225306,0.445494,0.82876,1.06988,0.5057441851068701,0.5375428350789131,0.7746289303473287,1.0295666666666665
0.881278,1.01831,1.67468,2.43986,0.8654319411574078,0.6080624358086322,0.6863836449632356,2.08175
0.449915,0.739162,1.26951,1.77989,0.608682535087031,0.5822419673732385,0.7132519425357746,1.1158333333333335
0.241479,0.36907,0.790404,1.02247,0.6542905139946351,0.4669384264249675,0.7730339276457989,1.19865
0.0888607,0.109893,0.159267,0.250466,0.8086111035279772,0.689992277119554,0.6358827146199483,0.44354999999999994
0.0261989,0.136405,0.288043,0.357637,0.19206700634140977,0.47355776741667044,0.8054060402027755,0.7506166666666667
0.381711,1.98135,5.69028,7.87347,0.19265197971080325,0.34819903414243236,0.7227156514217999,0.8994166666666666
1.80139,3.15808,4.26068,5.07754,0.5704067028067686,0.7412150173211788,0.839122882340661,0.35156666666666664
0.177987,0.395013,1.94512,2.57172,0.450585170614638,0.20307898741465824,0.7563498359074861,1.6968833333333333
0.143971,0.153948,0.167507,0.26885,0.9351924026294592,0.9190541290811728,0.6230500278965966,1.19505
1.04054,2.15711,3.67563,4.17947,0.4823768838863109,0.5868681015227322,0.8794488296362936,0.9044333333333334
0.190903,0.380754,0.992056,1.39448,0.5013814694001901,0.38380293047973096,0.7114164419712008,1.75675
0.343618,0.441553,0.493588,0.792259,0.7782032960935606,0.8945780691588936,0.6230134337382094,2.63255
0.0456615,0.0981915,0.123212,0.179352,0.46502497670368614,0.7969313053923319,0.6869842544270485,0.6650999999999999
0.163043,0.264179,0.328633,0.377197,0.617168662157098,0.8038724047797999,0.8712503015665555,0.6210500000000001
0.354095,0.385624,0.56928,0.818812,0.9182390100201232,0.6773889825744801,0.6952511687664568,1.5468333333333335
0.257548,0.398946,0.455372,0.513886,0.6455710797952605,0.8760881213601188,0.8861342788089188,0.5115333333333334
0.293062,0.27984,0.478858,0.368366,1.0472484276729561,0.5843903620697576,1.299951678493672,1.5549833333333334
0.0329203,0.0446818,0.0618745,0.107295,0.7367720190323577,0.7221359364520118,0.5766764527703994,0.8132
0.0133225,0.0385485,0.0199721,0.0828474,0.34560359028237153,1.930117513931935,0.24107093282348027,0.7087166666666667
0.0928347,0.154571,0.204018,0.206782,0.6005958426871795,0.7576341303218342,0.986633265951582,0.8551666666666667
0.726689,0.812054,0.745597,0.710281,0.8948776805483379,1.0891326011236635,1.0497211666931818,0.13043333333333335
0.0837358,0.0987093,0.254913,0.246824,0.8483070997362964,0.38722740699768154,1.0327723398048814,1.6703
61.9511,123.044,229.942,297.448,0.5034873703715744,0.5351088535369789,0.7730494069551653,0.2726166666666667
0.181108,0.236041,0.194656,0.26667,0.7672734821492876,1.2126058277165872,0.7299508756140548,2.5306
0.608982,2.27621,4.8872,6.53783,0.2675420984882766,0.46574930430512357,0.7475263198951334,0.93135
2.0909,6.24731,15.7112,20.2623,0.33468804973660665,0.3976341718010082,0.7753907503096884,0.9279166666666666
0.0737348,0.28489,0.788707,1.0907,0.2588184913475377,0.36121145114725745,0.7231200146694784,0.9483333333333334
0.2458,0.582165,0.834403,1.02993,0.4222170690439995,0.6977024291619278,0.8101550590816852,0.7633
1.02148,1.30488,1.5175,1.60557,0.782815278033229,0.8598879736408567,0.9451472062881096,0.04995
0.113692,0.103563,0.119062,0.266509,1.0978052006990913,0.8698241252456703,0.4467466389502794,1.1877833333333332
0.1174,0.124813,0.173048,0.229224,0.9406071482938477,0.7212623087235911,0.7549296757756605,1.0290833333333333
0.137589,0.669357,1.89499,2.57141,0.20555398688592186,0.35322455527469804,0.7369458779424517,0.9067000000000002
1.41875,2.18551,2.96493,3.44609,0.649161980498831,0.7371202692812309,0.8603750917706734,0.3546333333333333
0.652923,1.22075,1.73482,2.10495,0.5348539832070449,0.703675309253986,0.8241620941114991,0.5121166666666667
0.187056,0.224115,0.312307,0.305844,0.8346429288534903,0.7176111966750666,1.0211316880501171,0.3076166666666667
0.57771,1.42103,2.25649,2.4395,0.40654314124261975,0.6297524030684825,0.9249805287968846,0.4379166666666667
1.28018,4.60356,9.23615,10.5487,0.2780847865564911,0.4984284577448395,0.875572345407491,0.5547166666666666
0.0478203,0.120693,0.181514,0.161383,0.3962143620591087,0.664923917714336,1.1247405240948551,1.49225
0.0710972,0.0816455,0.0601861,0.164141,0.8708036572744364,1.3565507650437558,0.36667316514460124,1.6951
561.025,2557.23,5713.48,6731.79,0.21938777505347581,0.4475783585485554,0.8487311695700549,5.1677349999999995
0.0734397,0.243307,1.87694,2.99438,0.3018396511403289,0.12962960989695993,0.6268209111735985,1.193183333333333
0.369742,0.494143,0.57303,0.660761,0.7482489886530822,0.8623335601975464,0.8672273333323244,0.25471666666666665
1.11984,2.7967,4.59251,5.62076,0.4004147745557264,0.6089698226024549,0.8170621054803977,0.013833333333333335
0.27941,0.307808,0.530856,0.80094,0.9077411893128183,0.5798333257983334,0.6627912203161286,1.5414
0.30943,0.385308,0.435537,0.655199,0.8030718282516843,0.8846734031781456,0.6647400255494896,3.272916666666667
0.0582602,0.135315,0.165841,0.20487,0.43055241473598643,0.8159321277609276,0.8094938253526626,0.7255333333333333
0.684717,1.10988,2.35314,3.00538,0.6169288571737486,0.47165914480226423,0.7829758632851751,1.2825833333333334
0.0737371,0.142733,0.318023,0.406515,0.5166086329019919,0.44881345059948496,0.7823155357120893,0.7376833333333334
0.721877,1.2216,2.31149,3.08952,0.590927472167649,0.5284902811606367,0.7481712369559026,1.1385499999999997
0.0842995,0.042865,0.19226,0.170629,1.9666277849061005,0.22295329241651932,1.1267721196279648,1.1056166666666665
0.0242063,0.0710816,0.1287,0.151673,0.34054241885382436,0.5523045843045842,0.8485359952002005,0.6418833333333334
0.248364,0.289308,0.518119,0.764077,0.8584760877680534,0.5583813757071252,0.6780978880400798,1.8346166666666666
0.11984,0.0953169,0.15499,0.292806,1.2572796639420711,0.6149874185431319,0.5293265848377423,2.54025
0.0659119,0.100805,0.134907,0.187881,0.6538554635186746,0.7472184541943709,0.7180449326967602,1.0313
0.530124,1.36909,2.14846,2.36369,0.3872090220511435,0.6372424899695596,0.90894322013462,0.4311333333333333
0.92593,5.32734,17.2004,25.0653,0.17380719083069598,0.3097218669333272,0.6862235839985956,0.9443333333333334
0.209443,0.234842,0.365194,0.399794,0.8918464329208574,0.6430609484274111,0.9134554295462164,1.1485333333333332
0.486539,1.24663,4.78059,7.37379,0.39028340405733863,0.2607690682530817,0.6483219619761345,1.8688833333333335
0.0631459,0.600586,1.41609,1.6415,0.10514047946505581,0.4241156988609481,0.8626804751751448,1.6702333333333332
0.140026,0.216839,0.351655,0.400691,0.6457602184108948,0.6166242481978075,0.8776214090159249,1.0823166666666666
0.151852,0.348121,0.623124,0.807317,0.43620465297985467,0.5586705053889756,0.7718455080222515,1.0886500000000001
